path,pid,y,src,cv_proba
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\37995_103.7669714859962_1.3280599777554294_202407_baseheading34.05_viewheading304.05_4.jpg,37995,0,open,0.12017955895237789
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\141033_103.84582810880387_1.325605399675701_202406_baseheading330.91_viewheading240.91_4.jpg,141033,0,open,0.10563792192496657
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\51858_103.83834491244139_1.3875590462476275_202408_baseheading324.35_viewheading54.35_2.jpg,51858,0,open,0.08062208456274157
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\146362_103.91184911030258_1.311325352934902_202503_baseheading255.33_viewheading165.33_4.jpg,146362,0,open,0.1753125714073537
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\133345_103.69955486673737_1.3226529891210026_202407_baseheading96.03_viewheading186.03_2.jpg,133345,0,open,0.07499078378386176
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123905_103.95746525164206_1.3444569904516843_202407_baseheading275.06_viewheading185.06_4.jpg,123905,0,open,0.1647495568743797
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\162553_103.8840680167972_1.3265669178899995_202406_baseheading188.26_viewheading278.26_2.jpg,162553,0,open,0.10141187437098323
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\76440_103.88799464522278_1.356007254590739_202408_baseheading62.49_viewheading332.49_4.jpg,76440,0,open,0.22533710333741727
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\15956_103.92278035734721_1.3128146544052584_202503_baseheading246.76_viewheading156.76_4.jpg,15956,0,open,0.2769091987483288
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\29792_103.76233666546605_1.3386107323833734_202407_baseheading202.99_viewheading112.99_4.jpg,29792,0,open,0.14007562244968735
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\104454_103.75944890819423_1.358694708494394_202407_baseheading28.07_viewheading298.07_4.jpg,104454,0,open,0.1774872623766262
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\15248_103.86632022182573_1.3581064046469817_202010_baseheading344.54_viewheading74.54_2.jpg,15248,0,open,0.1920123707133193
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\19537_103.87350347354464_1.389804131676622_202503_baseheading33.22_viewheading123.22_2.jpg,19537,0,open,0.10605575167616102
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\47042_103.86907803606766_1.3046961328476838_202406_baseheading57.32_viewheading147.32_2.jpg,47042,0,open,0.07210537805260397
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\46411_103.8962944310117_1.335006989501446_202408_baseheading247.57_viewheading337.57_2.jpg,46411,0,open,0.14446198980697225
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\160642_103.94044640216467_1.3686162900636742_202407_baseheading251.21_viewheading161.21_4.jpg,160642,0,open,0.12348930655469625
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\143018_103.87391445876891_1.3443783518238774_201905_baseheading15.06_viewheading105.06_2.jpg,143018,0,open,0.32812136395904573
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\140523_103.79766333130465_1.3171290821781638_202408_baseheading317.09_viewheading227.09_4.jpg,140523,0,open,0.11601511193710479
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\9836_103.88232291968963_1.3308367972688537_202406_baseheading8.65_viewheading278.65_4.jpg,9836,0,open,0.23921467845726416
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\9312_103.88641359540073_1.3566529288049567_201505_baseheading269.83_viewheading179.83_4.jpg,9312,0,open,0.15911159592555799
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\97381_103.87413182390536_1.322678919126168_202406_baseheading140.06_viewheading230.06_2.jpg,97381,0,open,0.08960783440651994
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\166203_103.76117819964067_1.3824317253042084_202407_baseheading337.00_viewheading247.00_4.jpg,166203,0,open,0.11264398032535511
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\4333_103.9308183008059_1.3680331666137218_202407_baseheading352.61_viewheading82.61_2.jpg,4333,0,open,0.052180213991012935
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\5297_103.95805894216966_1.335289626002032_202407_baseheading216.18_viewheading126.18_4.jpg,5297,0,open,0.07729961187177471
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\105671_103.7007421341028_1.4098225610854662_202407_baseheading157.49_viewheading247.49_2.jpg,105671,0,open,0.09743150613876074
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\156430_103.86466791216753_1.3059514148694222_202406_baseheading230.07_viewheading140.07_4.jpg,156430,0,open,0.1248548364940322
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\130101_103.74510316920806_1.3922323558195917_202407_baseheading195.51_viewheading105.51_4.jpg,130101,0,open,0.09058948978289542
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\39918_103.83099525054887_1.2781904831181117_202403_baseheading108.80_viewheading18.80_4.jpg,39918,0,open,0.1103601240248258
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\123002_103.94404085412737_1.3335446817752965_202503_baseheading230.50_viewheading140.50_4.jpg,123002,0,open,0.23479067739982065
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\75773_103.78982254691749_1.2784507740303948_201908_baseheading335.43_viewheading65.43_2.jpg,75773,0,open,0.09706857170956662
D:\Claude\SVI_FFW\SVI\Singapore\Singapore SVI\56939_103.77564342818816_1.4322541110734617_202408_baseheading89.98_viewheading179.98_2.jpg,56939,0,open,0.08514406762700225
